,SUBJECT,SNR,CHOICE,TALKER,RESULT
3525,11,-3,audio-only,0,0
3526,11,-3,audio-only,0,0
3527,11,-3,audio-only,0,0
3528,11,0,audio-only,0,0
3529,11,0,audio-only,0,1
3530,11,0,audio-only,0,0
3531,11,-9,synthesized,0,0
3532,11,-9,synthesized,0,0
3533,11,-9,synthesized,0,1
3534,11,-9,synthesized,0,0
3535,11,-9,synthesized,0,1
3536,11,-6,natural,2,1
3537,11,-6,natural,2,1
3538,11,-6,natural,2,1
3539,11,-6,synthesized,0,0
3540,11,-6,synthesized,0,0
3541,11,-6,synthesized,0,0
3542,11,-6,synthesized,0,0
3543,11,-3,synthesized,2,0
3544,11,-3,synthesized,2,0
3545,11,-3,synthesized,2,0
3546,11,-3,synthesized,2,0
3547,11,0,synthesized,2,0
3548,11,0,synthesized,2,0
3549,11,0,synthesized,2,0
3550,11,0,synthesized,2,0
3551,11,-3,natural,2,1
3552,11,-3,natural,2,1
3553,11,-3,natural,2,1
3554,11,-9,synthesized,2,1
3555,11,-9,synthesized,2,0
3556,11,-9,synthesized,2,1
3557,11,-3,synthesized,0,1
3558,11,-3,synthesized,0,1
3559,11,-3,synthesized,0,1
3560,11,-3,synthesized,0,1
3561,11,-6,natural,3,1
3562,11,-6,natural,3,1
3563,11,-6,natural,3,1
3564,11,0,audio-only,1,0
3565,11,0,audio-only,1,0
3566,11,0,audio-only,1,1
3567,11,0,audio-only,1,0
3568,11,-3,natural,3,0
3569,11,-3,natural,3,0
3570,11,-3,natural,3,1
3571,11,-3,natural,3,1
3572,11,-9,audio-only,1,0
3573,11,-9,audio-only,1,0
3574,11,-9,audio-only,1,0
3575,11,-9,audio-only,1,0
3576,11,-9,natural,1,0
3577,11,-9,natural,1,0
3578,11,-9,natural,1,0
3579,11,0,synthesized,3,0
3580,11,0,synthesized,3,0
3581,11,0,synthesized,3,1
3582,11,0,synthesized,3,1
3583,11,-6,synthesized,1,0
3584,11,-6,synthesized,1,1
3585,11,-6,synthesized,1,1
3586,11,-6,synthesized,1,0
3587,11,-6,audio-only,0,1
3588,11,-6,audio-only,0,0
3589,11,-6,audio-only,0,0
3590,11,-6,audio-only,0,0
3591,11,0,natural,1,0
3592,11,0,natural,1,1
3593,11,0,natural,1,1
3594,11,0,natural,1,1
3595,11,0,natural,1,1
3596,11,-3,audio-only,1,1
3597,11,-3,audio-only,1,1
3598,11,-3,audio-only,1,1
3599,11,-3,audio-only,1,1
3600,11,-3,synthesized,2,0
3601,11,-3,synthesized,2,0
3602,11,-3,synthesized,2,0
3603,11,0,synthesized,3,1
3604,11,0,synthesized,3,1
3605,11,0,synthesized,3,0
3606,11,-9,natural,0,1
3607,11,-9,natural,0,0
3608,11,-9,natural,0,0
3609,11,-9,natural,0,0
3610,11,-9,natural,0,0
3611,11,-9,audio-only,1,0
3612,11,-9,audio-only,1,0
3613,11,-9,audio-only,1,1
3614,11,-3,natural,3,1
3615,11,-3,natural,3,1
3616,11,-3,natural,3,1
3617,11,-3,natural,3,1
3618,11,-6,natural,1,1
3619,11,-6,natural,1,0
3620,11,-6,natural,1,1
3621,11,-6,natural,1,1
3622,11,0,natural,2,1
3623,11,0,natural,2,0
3624,11,0,natural,2,0
3625,11,0,natural,2,1
3626,11,-9,synthesized,0,0
3627,11,-9,synthesized,0,0
3628,11,-9,synthesized,0,0
3629,11,-9,synthesized,0,0
3630,11,0,audio-only,2,1
3631,11,0,audio-only,2,1
3632,11,0,audio-only,2,1
3633,11,0,audio-only,2,0
3634,11,0,audio-only,2,0
3635,11,-6,audio-only,2,1
3636,11,-6,audio-only,2,0
3637,11,-6,audio-only,2,0
3638,11,-6,audio-only,2,0
3639,11,-3,audio-only,3,0
3640,11,-3,audio-only,3,0
3641,11,-3,audio-only,3,1
3642,11,-3,audio-only,3,0
3643,11,-3,audio-only,3,1
3644,11,-6,synthesized,0,0
3645,11,-6,synthesized,0,0
3646,11,-6,synthesized,0,0
3647,11,-6,synthesized,0,0
3648,11,-9,synthesized,1,1
3649,11,-9,synthesized,1,0
3650,11,-9,synthesized,1,0
3651,11,-9,synthesized,1,1
3652,11,-6,natural,2,1
3653,11,-6,natural,2,1
3654,11,-6,natural,2,0
3655,11,-6,natural,2,1
3656,11,0,synthesized,0,1
3657,11,0,synthesized,0,1
3658,11,0,synthesized,0,0
3659,11,0,synthesized,0,1
3660,11,0,natural,1,1
3661,11,0,natural,1,1
3662,11,0,natural,1,1
3663,11,0,natural,1,1
3664,11,-6,synthesized,1,1
3665,11,-6,synthesized,1,1
3666,11,-6,synthesized,1,1
3667,11,-6,synthesized,1,0
3668,11,0,audio-only,3,0
3669,11,0,audio-only,3,0
3670,11,0,audio-only,3,0
3671,11,-3,audio-only,0,1
3672,11,-3,audio-only,0,0
3673,11,-3,audio-only,0,0
3674,11,-3,synthesized,2,1
3675,11,-3,synthesized,2,0
3676,11,-3,synthesized,2,0
3677,11,-3,synthesized,2,0
3678,11,-3,natural,1,1
3679,11,-3,natural,1,1
3680,11,-3,natural,1,1
3681,11,-3,natural,1,1
3682,11,-9,audio-only,3,0
3683,11,-9,audio-only,3,0
3684,11,-9,audio-only,3,0
3685,11,-9,audio-only,3,0
3686,11,-9,natural,0,0
3687,11,-9,natural,0,0
3688,11,-9,natural,0,1
3689,11,-9,natural,0,1
3690,11,-9,natural,0,0
3691,11,-6,audio-only,1,1
3692,11,-6,audio-only,1,1
3693,11,-6,audio-only,1,1
3694,11,-6,audio-only,1,1
3695,11,0,audio-only,2,0
3696,11,0,audio-only,2,1
3697,11,0,audio-only,2,0
3698,11,0,audio-only,2,1
3699,11,-6,natural,3,0
3700,11,-6,natural,3,1
3701,11,-6,natural,3,1
3702,11,-6,natural,3,1
3703,11,-9,natural,2,0
3704,11,-9,natural,2,0
3705,11,-9,natural,2,0
3706,11,-9,natural,2,0
3707,11,0,natural,0,1
3708,11,0,natural,0,1
3709,11,0,natural,0,1
3710,11,0,natural,0,1
3711,11,0,natural,0,1
3712,11,-6,audio-only,2,0
3713,11,-6,audio-only,2,0
3714,11,-6,audio-only,2,0
3715,11,-3,natural,0,1
3716,11,-3,natural,0,0
3717,11,-3,natural,0,0
3718,11,-3,audio-only,3,0
3719,11,-3,audio-only,3,0
3720,11,-3,audio-only,3,0
3721,11,-3,audio-only,3,0
3722,11,0,synthesized,0,1
3723,11,0,synthesized,0,1
3724,11,0,synthesized,0,1
3725,11,-9,audio-only,3,1
3726,11,-9,audio-only,3,0
3727,11,-9,audio-only,3,0
3728,11,-9,audio-only,3,0
3729,11,-3,synthesized,1,1
3730,11,-3,synthesized,1,1
3731,11,-3,synthesized,1,1
3732,11,-3,synthesized,1,1
3733,11,-9,synthesized,1,0
3734,11,-9,synthesized,1,0
3735,11,-9,synthesized,1,0
3736,11,-9,synthesized,1,0
3737,11,-6,synthesized,3,0
3738,11,-6,synthesized,3,1
3739,11,-6,synthesized,3,1
3740,11,-6,synthesized,3,1
3741,11,-6,synthesized,3,1
3742,12,0,audio-only,0,1
3743,12,0,audio-only,0,1
3744,12,0,audio-only,0,1
3745,12,0,audio-only,0,1
3746,12,0,audio-only,0,1
3747,12,-3,audio-only,3,1
3748,12,-3,audio-only,3,0
3749,12,-3,audio-only,3,1
3750,12,-3,audio-only,3,0
3751,12,-3,synthesized,2,0
3752,12,-3,synthesized,2,0
3753,12,-3,synthesized,2,0
3754,12,-3,synthesized,2,0
3755,12,-6,natural,0,1
3756,12,-6,natural,0,1
3757,12,-6,natural,0,1
3758,12,-6,audio-only,2,1
3759,12,-6,audio-only,2,0
3760,12,-6,audio-only,2,1
3761,12,-6,audio-only,2,1
3762,12,-3,natural,3,0
3763,12,-3,natural,3,0
3764,12,-3,natural,3,1
3765,12,-3,natural,3,1
3766,12,-9,audio-only,0,0
3767,12,-9,audio-only,0,1
3768,12,-9,audio-only,0,0
3769,12,-9,audio-only,0,0
3770,12,-9,synthesized,0,0
3771,12,-9,synthesized,0,0
3772,12,-9,synthesized,0,0
3773,12,-9,synthesized,0,0
3774,12,-9,synthesized,0,0
3775,12,-6,synthesized,2,0
3776,12,-6,synthesized,2,0
3777,12,-6,synthesized,2,0
3778,12,-6,synthesized,2,0
3779,12,-6,synthesized,2,0
3780,12,0,synthesized,3,0
3781,12,0,synthesized,3,1
3782,12,0,synthesized,3,1
3783,12,0,synthesized,3,0
3784,12,-9,natural,3,1
3785,12,-9,natural,3,1
3786,12,-9,natural,3,1
3787,12,-9,natural,3,1
3788,12,-9,natural,3,1
3789,12,0,natural,0,1
3790,12,0,natural,0,1
3791,12,0,natural,0,1
3792,12,0,natural,0,1
3793,12,0,natural,0,1
3794,12,-6,audio-only,1,0
3795,12,-6,audio-only,1,0
3796,12,-6,audio-only,1,0
3797,12,-6,audio-only,1,1
3798,12,0,natural,1,1
3799,12,0,natural,1,1
3800,12,0,natural,1,1
3801,12,0,audio-only,2,1
3802,12,0,audio-only,2,1
3803,12,0,audio-only,2,1
3804,12,0,audio-only,2,1
3805,12,0,audio-only,2,1
3806,12,-3,synthesized,3,0
3807,12,-3,synthesized,3,0
3808,12,-3,synthesized,3,0
3809,12,-3,synthesized,3,0
3810,12,-3,natural,1,1
3811,12,-3,natural,1,1
3812,12,-3,natural,1,1
3813,12,-3,natural,1,1
3814,12,0,synthesized,1,1
3815,12,0,synthesized,1,1
3816,12,0,synthesized,1,1
3817,12,0,synthesized,1,1
3818,12,-9,natural,2,1
3819,12,-9,natural,2,1
3820,12,-9,natural,2,0
3821,12,-6,natural,0,1
3822,12,-6,natural,0,1
3823,12,-6,natural,0,1
3824,12,-6,natural,0,1
3825,12,-3,audio-only,2,1
3826,12,-3,audio-only,2,1
3827,12,-3,audio-only,2,1
3828,12,-3,audio-only,2,1
3829,12,-9,synthesized,3,0
3830,12,-9,synthesized,3,0
3831,12,-9,synthesized,3,0
3832,12,-9,synthesized,3,0
3833,12,-6,synthesized,2,0
3834,12,-6,synthesized,2,0
3835,12,-6,synthesized,2,0
3836,12,-6,synthesized,2,0
3837,12,-9,audio-only,0,0
3838,12,-9,audio-only,0,0
3839,12,-9,audio-only,0,0
3840,12,-9,audio-only,0,0
3841,12,-6,natural,0,1
3842,12,-6,natural,0,1
3843,12,-6,natural,0,1
3844,12,0,natural,1,1
3845,12,0,natural,1,0
3846,12,0,natural,1,1
3847,12,0,natural,1,1
3848,12,-3,natural,0,1
3849,12,-3,natural,0,1
3850,12,-3,natural,0,1
3851,12,-3,natural,0,1
3852,12,-6,audio-only,0,1
3853,12,-6,audio-only,0,1
3854,12,-6,audio-only,0,1
3855,12,-6,audio-only,0,1
3856,12,-9,natural,2,1
3857,12,-9,natural,2,1
3858,12,-9,natural,2,1
3859,12,0,synthesized,3,1
3860,12,0,synthesized,3,1
3861,12,0,synthesized,3,1
3862,12,0,synthesized,3,1
3863,12,-9,synthesized,3,0
3864,12,-9,synthesized,3,0
3865,12,-9,synthesized,3,0
3866,12,-9,synthesized,3,0
3867,12,-3,synthesized,1,1
3868,12,-3,synthesized,1,1
3869,12,-3,synthesized,1,1
3870,12,-3,synthesized,1,1
3871,12,-3,synthesized,1,1
3872,12,-6,synthesized,0,0
3873,12,-6,synthesized,0,0
3874,12,-6,synthesized,0,0
3875,12,-6,synthesized,0,0
3876,12,-6,synthesized,0,0
3877,12,0,audio-only,1,1
3878,12,0,audio-only,1,1
3879,12,0,audio-only,1,1
3880,12,0,audio-only,1,1
3881,12,-3,audio-only,0,1
3882,12,-3,audio-only,0,1
3883,12,-3,audio-only,0,0
3884,12,-3,audio-only,0,0
3885,12,-9,audio-only,2,1
3886,12,-9,audio-only,2,1
3887,12,-9,audio-only,2,0
3888,12,-3,natural,3,1
3889,12,-3,natural,3,1
3890,12,-3,natural,3,1
3891,12,-3,natural,3,1
3892,12,0,synthesized,1,1
3893,12,0,synthesized,1,1
3894,12,0,synthesized,1,1
3895,12,0,audio-only,0,1
3896,12,0,audio-only,0,1
3897,12,0,audio-only,0,1
3898,12,0,audio-only,0,1
3899,12,-9,audio-only,0,0
3900,12,-9,audio-only,0,0
3901,12,-9,audio-only,0,0
3902,12,-9,audio-only,0,0
3903,12,-9,audio-only,0,1
3904,12,-6,synthesized,3,0
3905,12,-6,synthesized,3,1
3906,12,-6,synthesized,3,1
3907,12,-6,natural,2,1
3908,12,-6,natural,2,1
3909,12,-6,natural,2,1
3910,12,-6,natural,2,1
3911,12,0,natural,3,1
3912,12,0,natural,3,1
3913,12,0,natural,3,1
3914,12,0,natural,3,1
3915,12,-6,audio-only,0,1
3916,12,-6,audio-only,0,1
3917,12,-6,audio-only,0,1
3918,12,-6,audio-only,0,1
3919,12,-3,synthesized,0,1
3920,12,-3,synthesized,0,1
3921,12,-3,synthesized,0,1
3922,12,-9,natural,3,0
3923,12,-9,natural,3,0
3924,12,-9,natural,3,1
3925,12,-9,synthesized,1,1
3926,12,-9,synthesized,1,1
3927,12,-9,synthesized,1,1
3928,12,-9,synthesized,1,0
3929,12,-9,synthesized,1,1
3930,12,-3,audio-only,3,1
3931,12,-3,audio-only,3,1
3932,12,-3,audio-only,3,1
3933,12,-3,audio-only,3,0
3934,12,-9,audio-only,0,1
3935,12,-9,audio-only,0,1
3936,12,-9,audio-only,0,1
3937,12,-3,audio-only,1,1
3938,12,-3,audio-only,1,1
3939,12,-3,audio-only,1,1
3940,12,-3,audio-only,1,1
3941,12,0,natural,2,1
3942,12,0,natural,2,1
3943,12,0,natural,2,1
3944,12,0,natural,2,1
3945,12,-9,natural,3,1
3946,12,-9,natural,3,1
3947,12,-9,natural,3,1
3948,12,-9,natural,3,1
3949,12,-3,natural,0,1
3950,12,-3,natural,0,1
3951,12,-3,natural,0,1
3952,12,-6,natural,1,1
3953,12,-6,natural,1,1
3954,12,-6,natural,1,1
3955,12,-6,natural,1,1
3956,12,-6,audio-only,0,0
3957,12,-6,audio-only,0,0
3958,12,-6,audio-only,0,0
3959,12,-6,audio-only,0,0
3960,12,-6,audio-only,0,0
3961,12,-9,synthesized,3,0
3962,12,-9,synthesized,3,0
3963,12,-9,synthesized,3,1
3964,12,-9,synthesized,3,0
3965,12,-3,synthesized,0,1
3966,12,-3,synthesized,0,1
3967,12,-3,synthesized,0,0
3968,12,0,audio-only,2,1
3969,12,0,audio-only,2,1
3970,12,0,audio-only,2,1
3971,12,0,audio-only,2,1
3972,12,-6,synthesized,3,1
3973,12,-6,synthesized,3,1
3974,12,-6,synthesized,3,0
3975,12,-6,synthesized,3,0
3976,12,0,synthesized,3,1
3977,12,0,synthesized,3,1
3978,12,0,synthesized,3,1
3979,12,0,synthesized,3,1
3980,12,0,synthesized,3,1
3981,12,0,natural,3,1
3982,12,0,natural,3,1
3983,12,0,natural,3,1
3984,12,0,natural,3,1
3985,12,-3,synthesized,3,1
3986,12,-3,synthesized,3,1
3987,12,-3,synthesized,3,0
3988,12,-3,synthesized,3,0
3989,12,-9,natural,0,1
3990,12,-9,natural,0,1
3991,12,-9,natural,0,1
3992,12,-9,natural,0,1
3993,12,-9,natural,0,1
3994,12,-3,natural,0,1
3995,12,-3,natural,0,1
3996,12,-3,natural,0,1
3997,12,0,synthesized,2,1
3998,12,0,synthesized,2,1
3999,12,0,synthesized,2,0
4000,12,0,synthesized,2,1
4001,12,-9,audio-only,2,1
4002,12,-9,audio-only,2,1
4003,12,-9,audio-only,2,1
4004,12,0,audio-only,1,1
4005,12,0,audio-only,1,1
4006,12,0,audio-only,1,1
4007,12,0,audio-only,1,1
4008,12,-3,audio-only,2,1
4009,12,-3,audio-only,2,1
4010,12,-3,audio-only,2,1
4011,12,-6,natural,2,1
4012,12,-6,natural,2,1
4013,12,-6,natural,2,1
4014,12,-6,natural,2,1
4015,12,-9,synthesized,0,0
4016,12,-9,synthesized,0,0
4017,12,-9,synthesized,0,1
4018,12,-6,synthesized,0,1
4019,12,-6,synthesized,0,0
4020,12,-6,synthesized,0,0
4021,12,-6,synthesized,0,1
4022,12,-6,audio-only,3,0
4023,12,-6,audio-only,3,0
4024,12,-6,audio-only,3,0
4025,12,-6,audio-only,2,1
4026,12,-6,audio-only,2,1
4027,12,-6,audio-only,2,1
4028,12,0,synthesized,3,0
4029,12,0,synthesized,3,1
4030,12,0,synthesized,3,1
4031,12,-3,natural,0,1
4032,12,-3,natural,0,1
4033,12,-3,natural,0,1
4034,12,-3,natural,0,1
4035,12,-6,synthesized,2,1
4036,12,-6,synthesized,2,1
4037,12,-6,synthesized,2,1
4038,12,-3,synthesized,0,1
4039,12,-3,synthesized,0,1
4040,12,-3,synthesized,0,1
4041,12,-3,synthesized,0,1
4042,12,-9,audio-only,1,0
4043,12,-9,audio-only,1,0
4044,12,-9,audio-only,1,1
4045,12,-9,audio-only,1,1
4046,12,-9,audio-only,1,1
4047,12,-9,synthesized,2,0
4048,12,-9,synthesized,2,0
4049,12,-9,synthesized,2,0
4050,12,-9,synthesized,2,0
4051,12,-6,natural,2,1
4052,12,-6,natural,2,1
4053,12,-6,natural,2,0
4054,12,-3,audio-only,0,1
4055,12,-3,audio-only,0,1
4056,12,-3,audio-only,0,1
4057,12,-3,audio-only,0,1
4058,12,0,audio-only,2,1
4059,12,0,audio-only,2,1
4060,12,0,audio-only,2,1
4061,12,0,audio-only,2,1
4062,12,-9,natural,2,1
4063,12,-9,natural,2,1
4064,12,-9,natural,2,1
4065,12,-9,natural,2,1
4066,12,0,natural,1,1
4067,12,0,natural,1,0
4068,12,0,natural,1,0
4069,12,0,natural,1,1
4070,12,-6,natural,3,1
4071,12,-6,natural,3,1
4072,12,-6,natural,3,1
4073,12,-6,natural,3,1
4074,12,-6,natural,3,1
4075,12,-9,natural,3,0
4076,12,-9,natural,3,1
4077,12,-9,natural,3,1
4078,12,-9,natural,3,1
4079,12,-9,synthesized,2,1
4080,12,-9,synthesized,2,1
4081,12,-9,synthesized,2,1
4082,12,-9,synthesized,2,1
4083,12,0,synthesized,2,1
4084,12,0,synthesized,2,1
4085,12,0,synthesized,2,1
4086,12,-6,audio-only,3,0
4087,12,-6,audio-only,3,0
4088,12,-6,audio-only,3,0
4089,12,-6,audio-only,3,0
4090,12,-6,audio-only,3,0
4091,12,-3,synthesized,1,1
4092,12,-3,synthesized,1,1
4093,12,-3,synthesized,1,1
4094,12,-3,synthesized,1,1
4095,12,-3,audio-only,3,1
4096,12,-3,audio-only,3,1
4097,12,-3,audio-only,3,1
4098,12,-3,audio-only,3,0
4099,12,-9,audio-only,1,1
4100,12,-9,audio-only,1,0
4101,12,-9,audio-only,1,0
4102,12,0,natural,0,1
4103,12,0,natural,0,1
4104,12,0,natural,0,1
4105,12,0,natural,0,1
4106,12,-6,synthesized,2,0
4107,12,-6,synthesized,2,0
4108,12,-6,synthesized,2,0
4109,12,0,audio-only,3,1
4110,12,0,audio-only,3,1
4111,12,0,audio-only,3,1
4112,12,-3,natural,1,1
4113,12,-3,natural,1,1
4114,12,-3,natural,1,1
4115,12,-3,natural,1,1
4116,12,-3,natural,1,1
4117,12,0,synthesized,1,1
4118,12,0,synthesized,1,1
4119,12,0,synthesized,1,1
4120,12,0,synthesized,1,1
4121,12,-3,audio-only,2,1
4122,12,-3,audio-only,2,1
4123,12,-3,audio-only,2,1
4124,12,0,audio-only,2,1
4125,12,0,audio-only,2,1
4126,12,0,audio-only,2,1
4127,12,-9,audio-only,2,1
4128,12,-9,audio-only,2,1
4129,12,-9,audio-only,2,1
4130,12,-9,audio-only,2,1
4131,12,-6,audio-only,3,0
4132,12,-6,audio-only,3,0
4133,12,-6,audio-only,3,0
4134,12,-9,natural,0,0
4135,12,-9,natural,0,1
4136,12,-9,natural,0,1
4137,12,-9,natural,0,1
4138,12,-3,synthesized,1,1
4139,12,-3,synthesized,1,0
4140,12,-3,synthesized,1,1
4141,12,-3,synthesized,1,0
4142,12,-6,natural,1,1
4143,12,-6,natural,1,1
4144,12,-6,natural,1,1
4145,12,-6,natural,1,1
4146,12,-6,natural,1,1
4147,12,0,natural,0,1
4148,12,0,natural,0,1
4149,12,0,natural,0,1
4150,12,0,natural,0,1
4151,12,-9,synthesized,1,1
4152,12,-9,synthesized,1,1
4153,12,-9,synthesized,1,1
4154,12,-6,synthesized,3,0
4155,12,-6,synthesized,3,0
4156,12,-6,synthesized,3,0
4157,12,-6,synthesized,3,1
4158,12,-3,natural,2,0
4159,12,-3,natural,2,1
4160,12,-3,natural,2,1
4161,12,0,audio-only,3,0
4162,12,0,audio-only,3,0
4163,12,0,audio-only,3,1
4164,12,0,audio-only,3,1
4165,12,-6,natural,1,0
4166,12,-6,natural,1,0
4167,12,-6,natural,1,1
4168,12,-6,natural,1,1
4169,12,-3,audio-only,1,0
4170,12,-3,audio-only,1,1
4171,12,-3,audio-only,1,1
4172,12,-9,synthesized,2,1
4173,12,-9,synthesized,2,0
4174,12,-9,synthesized,2,0
4175,12,-9,synthesized,2,0
4176,12,-9,synthesized,2,0
4177,12,0,natural,3,1
4178,12,0,natural,3,1
4179,12,0,natural,3,1
4180,12,0,synthesized,0,1
4181,12,0,synthesized,0,1
4182,12,0,synthesized,0,1
4183,12,-9,natural,2,1
4184,12,-9,natural,2,1
4185,12,-9,natural,2,0
4186,12,-9,natural,2,1
4187,12,-6,synthesized,0,1
4188,12,-6,synthesized,0,1
4189,12,-6,synthesized,0,1
4190,12,-6,synthesized,0,1
4191,12,-3,natural,3,1
4192,12,-3,natural,3,1
4193,12,-3,natural,3,1
4194,12,-3,natural,3,1
4195,12,-9,audio-only,3,0
4196,12,-9,audio-only,3,0
4197,12,-9,audio-only,3,0
4198,12,-9,audio-only,3,0
4199,12,-3,synthesized,3,1
4200,12,-3,synthesized,3,1
4201,12,-3,synthesized,3,1
4202,12,-3,synthesized,3,1
4203,12,-6,audio-only,0,1
4204,12,-6,audio-only,0,1
4205,12,-6,audio-only,0,1
4206,12,-6,audio-only,0,1
4207,12,-9,audio-only,3,0
4208,12,-9,audio-only,3,0
4209,12,-9,audio-only,3,0
4210,12,-9,audio-only,3,0
4211,12,-9,synthesized,2,1
4212,12,-9,synthesized,2,0
4213,12,-9,synthesized,2,0
4214,12,-9,synthesized,2,0
4215,12,-9,natural,1,1
4216,12,-9,natural,1,1
4217,12,-9,natural,1,1
4218,12,-9,natural,1,1
4219,12,-3,synthesized,2,1
4220,12,-3,synthesized,2,1
4221,12,-3,synthesized,2,1
4222,12,-3,synthesized,2,1
4223,12,-6,audio-only,1,0
4224,12,-6,audio-only,1,1
4225,12,-6,audio-only,1,0
4226,12,-6,audio-only,1,0
4227,12,-3,audio-only,0,1
4228,12,-3,audio-only,0,1
4229,12,-3,audio-only,0,1
4230,12,-3,audio-only,0,1
4231,12,-3,natural,2,1
4232,12,-3,natural,2,1
4233,12,-3,natural,2,1
4234,12,-3,natural,2,1
4235,12,0,synthesized,2,1
4236,12,0,synthesized,2,1
4237,12,0,synthesized,2,1
4238,12,0,synthesized,2,1
4239,12,0,audio-only,0,1
4240,12,0,audio-only,0,0
4241,12,0,audio-only,0,1
4242,12,0,audio-only,0,1
4243,12,-6,synthesized,1,1
4244,12,-6,synthesized,1,1
4245,12,-6,synthesized,1,1
4246,12,-6,synthesized,1,1
4247,12,0,natural,1,1
4248,12,0,natural,1,1
4249,12,0,natural,1,1
4250,12,0,natural,1,1
4251,12,-6,natural,3,1
4252,12,-6,natural,3,0
4253,12,-6,natural,3,0
4254,12,-6,natural,3,0
4255,12,0,natural,3,1
4256,12,0,natural,3,1
4257,12,0,natural,3,1
4258,12,-6,natural,0,1
4259,12,-6,natural,0,1
4260,12,-6,natural,0,1
4261,12,-9,synthesized,1,1
4262,12,-9,synthesized,1,0
4263,12,-9,synthesized,1,1
4264,12,-9,synthesized,1,1
4265,12,-9,audio-only,1,0
4266,12,-9,audio-only,1,0
4267,12,-9,audio-only,1,0
4268,12,-9,audio-only,1,0
4269,12,-3,audio-only,2,1
4270,12,-3,audio-only,2,1
4271,12,-3,audio-only,2,1
4272,12,-3,audio-only,2,1
4273,12,-3,audio-only,2,1
4274,12,-9,natural,1,1
4275,12,-9,natural,1,1
4276,12,-9,natural,1,1
4277,12,-9,natural,1,1
4278,12,-9,natural,1,1
4279,12,-3,natural,2,1
4280,12,-3,natural,2,1
4281,12,-3,natural,2,1
4282,12,-3,natural,2,1
4283,12,0,audio-only,3,1
4284,12,0,audio-only,3,1
4285,12,0,audio-only,3,1
4286,12,0,audio-only,3,1
4287,12,0,synthesized,2,1
4288,12,0,synthesized,2,1
4289,12,0,synthesized,2,1
4290,12,0,synthesized,2,1
4291,12,-6,audio-only,1,1
4292,12,-6,audio-only,1,1
4293,12,-6,audio-only,1,1
4294,12,-6,audio-only,1,1
4295,12,-6,audio-only,1,1
4296,12,-3,synthesized,2,1
4297,12,-3,synthesized,2,1
4298,12,-3,synthesized,2,1
4299,12,-3,synthesized,2,1
4300,12,-3,synthesized,2,1
4301,12,-6,synthesized,0,0
4302,12,-6,synthesized,0,0
4303,12,-6,synthesized,0,0
4304,12,-6,synthesized,0,0
4305,12,-3,audio-only,3,0
4306,12,-3,audio-only,3,1
4307,12,-3,audio-only,3,0
4308,12,-3,audio-only,3,0
4309,12,-3,audio-only,3,0
4310,12,-9,natural,0,1
4311,12,-9,natural,0,1
4312,12,-9,natural,0,1
4313,12,-9,natural,0,1
4314,12,-9,audio-only,1,0
4315,12,-9,audio-only,1,0
4316,12,-9,audio-only,1,0
4317,12,-9,audio-only,1,1
4318,12,-9,audio-only,1,1
4319,12,-6,synthesized,3,0
4320,12,-6,synthesized,3,0
4321,12,-6,synthesized,3,0
4322,12,-6,synthesized,3,0
4323,12,0,audio-only,1,1
4324,12,0,audio-only,1,1
4325,12,0,audio-only,1,1
4326,12,-6,audio-only,2,1
4327,12,-6,audio-only,2,1
4328,12,-6,audio-only,2,1
4329,12,-6,audio-only,2,1
4330,12,-3,natural,1,1
4331,12,-3,natural,1,1
4332,12,-3,natural,1,1
4333,12,-3,natural,1,1
4334,12,-6,natural,3,1
4335,12,-6,natural,3,1
4336,12,-6,natural,3,1
4337,12,-6,natural,3,1
4338,12,0,natural,2,1
4339,12,0,natural,2,1
4340,12,0,natural,2,1
4341,12,0,natural,2,1
4342,12,0,synthesized,1,1
4343,12,0,synthesized,1,1
4344,12,0,synthesized,1,1
4345,12,0,synthesized,1,1
4346,12,-9,synthesized,0,1
4347,12,-9,synthesized,0,1
4348,12,-9,synthesized,0,1
4349,12,-3,synthesized,3,1
4350,12,-3,synthesized,3,1
4351,12,-3,synthesized,3,1
4352,12,-9,natural,1,1
4353,12,-9,natural,1,0
4354,12,-9,natural,1,0
4355,12,-3,audio-only,1,1
4356,12,-3,audio-only,1,1
4357,12,-3,audio-only,1,1
4358,12,-3,audio-only,1,1
4359,12,0,audio-only,1,1
4360,12,0,audio-only,1,1
4361,12,0,audio-only,1,1
4362,12,-9,synthesized,0,1
4363,12,-9,synthesized,0,1
4364,12,-9,synthesized,0,0
4365,12,-9,synthesized,0,0
4366,12,-3,synthesized,0,1
4367,12,-3,synthesized,0,1
4368,12,-3,synthesized,0,1
4369,12,-3,synthesized,0,1
4370,12,-3,synthesized,0,1
4371,12,0,natural,2,1
4372,12,0,natural,2,1
4373,12,0,natural,2,1
4374,12,0,natural,2,1
4375,12,-6,audio-only,2,0
4376,12,-6,audio-only,2,0
4377,12,-6,audio-only,2,0
4378,12,0,synthesized,0,1
4379,12,0,synthesized,0,1
4380,12,0,synthesized,0,1
4381,12,0,synthesized,0,1
4382,12,0,synthesized,0,1
4383,12,-3,natural,3,1
4384,12,-3,natural,3,1
4385,12,-3,natural,3,1
4386,12,-3,natural,3,1
4387,12,-6,natural,2,1
4388,12,-6,natural,2,1
4389,12,-6,natural,2,1
4390,12,-6,natural,2,1
4391,12,-6,synthesized,1,1
4392,12,-6,synthesized,1,1
